Tiempo (s)	Voltaje (V)
1.394000	1.031983
1.395000	1.425722
1.396000	2.257627
1.397000	2.048363
1.398000	0.383264
1.399000	0.557115
1.400000	1.646254
1.401000	1.178790
1.402000	0.834309
1.403000	0.830124
1.404000	1.576070
1.405000	1.172029
1.406000	1.616635
1.407000	0.635347
1.408000	0.499808
1.409000	1.337509
1.410000	0.919624
1.411000	0.265754
1.412000	0.300203
1.413000	0.272193
1.414000	0.607982
1.415000	0.270262
1.416000	1.002042
1.417000	0.972423
1.418000	0.227121
1.419000	0.406444
1.420000	1.295334
1.421000	1.765374
1.422000	1.202292
1.423000	1.274086
1.424000	1.035525
1.425000	1.153356
1.426000	1.354894
1.427000	1.681346
1.428000	1.231267
1.429000	0.886786
1.430000	0.433166
1.431000	1.255091
1.432000	1.661707
1.433000	1.978179
1.434000	2.193560
1.435000	1.082529
1.436000	0.820465
1.437000	0.222292
1.438000	0.895157
1.439000	0.868435
1.440000	1.351674
1.441000	1.709677
1.442000	2.124020
1.443000	2.072187
1.444000	2.595347
1.445000	1.446326
1.446000	1.883527
1.447000	0.894191
1.448000	0.779900
1.449000	1.468862
1.450000	2.022929
1.451000	1.900268
1.452000	1.309822
1.453000	1.094119
1.454000	2.078304
1.455000	1.731247
1.456000	0.678810
1.457000	1.858738
1.458000	1.387410
1.459000	1.914756
1.460000	0.384552
1.461000	0.828836
1.462000	1.805617
1.463000	1.188126
1.464000	1.147883
1.465000	1.535505
1.466000	1.538402
1.467000	2.250544
1.468000	0.544559
1.469000	0.311793
1.470000	0.346241
1.471000	0.545203
1.472000	0.656274
1.473000	0.429946
1.474000	0.409664
1.475000	0.525242
1.476000	0.267686
1.477000	1.382903
1.478000	1.523593
1.479000	1.045827
1.480000	0.234204
1.481000	0.626655
1.482000	0.788915
1.483000	0.453126
1.484000	0.532647
1.485000	0.369743
1.486000	0.922522
1.487000	1.388054
1.488000	1.804651
1.489000	1.055485
1.490000	0.995925
1.491000	1.370347
1.492000	0.496589
1.493000	0.250301
1.494000	0.224867
1.495000	0.674302
1.496000	0.893225
1.497000	0.319197
1.498000	0.768954
1.499000	0.519769
1.500000	0.661425
1.501000	1.109250
1.502000	0.901917
1.503000	0.887430
1.504000	1.179756
1.505000	0.995603
1.506000	0.487574
1.507000	1.921517
1.508000	2.201609
1.509000	1.358113
1.510000	0.780866
1.511000	2.065748
1.512000	2.588587
1.513000	1.676517
1.514000	1.367772
1.515000	0.832699
1.516000	0.590919
1.517000	0.388737
1.518000	1.181688
1.519000	2.011018
1.520000	1.821714
1.521000	1.448258
1.522000	2.407332
1.523000	2.236379
1.524000	0.444756
1.525000	1.034237
1.526000	1.297588
1.527000	1.951136
1.528000	2.998744
1.529000	1.663317
1.530000	0.760262
1.531000	0.322739
1.532000	0.717121
1.533000	0.437673
1.534000	0.541339
1.535000	0.261247
1.536000	0.364592
1.537000	0.499164
1.538000	0.896766
1.539000	2.866425
1.540000	2.471721
1.541000	2.244428
1.542000	2.345196
1.543000	0.843002
1.544000	0.449585
1.545000	2.013915
1.546000	1.474657
1.547000	1.961116
1.548000	2.483311
1.549000	2.223179
1.550000	0.517193
1.551000	0.654020
1.552000	1.074158
1.553000	1.000111
1.554000	1.714506
1.555000	1.813021
1.556000	1.769559
1.557000	0.573534
1.558000	0.523632
1.559000	1.146596
1.560000	1.181688
1.561000	0.223580
1.562000	0.663034
1.563000	0.398074
1.564000	0.252233
1.565000	0.334007
1.566000	0.543593
1.567000	0.981438
1.568000	1.395781
1.569000	1.188126
1.570000	0.294729
1.571000	0.547456
1.572000	0.327890
1.573000	0.981760
1.574000	0.989486
1.575000	0.551963
1.576000	0.809519
1.577000	0.923488
1.578000	0.369099
1.579000	1.084138
1.580000	1.001720
1.581000	0.548744
1.582000	0.814027
1.583000	0.805978
1.584000	0.837529
1.585000	0.457956
1.586000	0.269940
1.587000	0.693619
1.588000	1.010091
1.589000	0.594782
1.590000	0.401937
1.591000	0.435097
1.592000	0.579973
1.593000	0.718087
1.594000	0.648547
1.595000	1.296300
1.596000	0.852660
1.597000	0.476306
1.598000	1.252837
1.599000	1.185229
1.600000	0.350426
1.601000	0.695229
1.602000	1.868396
1.603000	1.624684
1.604000	0.711004
1.605000	0.566773
1.606000	0.765735
1.607000	0.386806
1.608000	0.428337
1.609000	0.648225
1.610000	0.518803
1.611000	1.014276
1.612000	1.482062
1.613000	1.792417
1.614000	2.448219
1.615000	2.174244
1.616000	0.825295
1.617000	1.056451
1.618000	2.103416
1.619000	2.489428
1.620000	1.686819
1.621000	0.740623
1.622000	0.377469
1.623000	0.582226
1.624000	0.494013
1.625000	0.603475
1.626000	0.711648
1.627000	0.499164
1.628000	0.253521
1.629000	0.447653
1.630000	0.601865
1.631000	0.365557
1.632000	0.387772
1.633000	0.519769
1.634000	0.499486
1.635000	0.318875
1.636000	0.422864
1.637000	0.692653
1.638000	0.909644
1.639000	1.358435
1.640000	1.585406
1.641000	1.181366
1.642000	0.910288
1.643000	1.386123
1.644000	0.291510
1.645000	0.344309
1.646000	0.251911
1.647000	0.917049
1.648000	0.768310
1.649000	1.290827
1.650000	0.985301
1.651000	0.612811
1.652000	0.324992
1.653000	0.786983
1.654000	0.773461
1.655000	0.286681
1.656000	0.612167
1.657000	0.703921
1.658000	0.397752
1.659000	0.695873
1.660000	0.585768
1.661000	1.075124
1.662000	1.417029
1.663000	0.348494
1.664000	0.435419
1.665000	0.633094
1.666000	0.302134
1.667000	1.012988
1.668000	0.455058
1.669000	0.459887
1.670000	0.215531
1.671000	0.372962
1.672000	0.245794
1.673000	0.409664
1.674000	0.403869
1.675000	0.285715
1.676000	0.615387
1.677000	0.687824
1.678000	0.327246
1.679000	0.697161
1.680000	1.105387
1.681000	0.918981
1.682000	0.210058
1.683000	0.244184
1.684000	0.413205
1.685000	0.477272
1.686000	0.866825
1.687000	0.834631
1.688000	0.525886
1.689000	0.325636
1.690000	0.768310
1.691000	1.170419
1.692000	1.759257
1.693000	1.831372
1.694000	1.919263
1.695000	1.380971
1.696000	1.125347
1.697000	1.319802
1.698000	1.614381
1.699000	2.551241
1.700000	2.331353
1.701000	1.190058
1.702000	0.594782
1.703000	0.649191
1.704000	0.285393
1.705000	0.394210
1.706000	0.420288
1.707000	0.502384
1.708000	0.492726
1.709000	0.739657
1.710000	0.750281
1.711000	0.607982
1.712000	0.215209
1.713000	0.340768
1.714000	0.364913
1.715000	0.209736
1.716000	0.370708
1.717000	0.720341
1.718000	0.552607
1.719000	0.496589
1.720000	0.365879
1.721000	0.674302
1.722000	0.603475
1.723000	0.697804
1.724000	0.355899
1.725000	0.461497
1.726000	0.447009
1.727000	0.287325
1.728000	0.482423
1.729000	0.248369
1.730000	0.840426
1.731000	0.780222
1.732000	0.909322
1.733000	0.651766
1.734000	0.290222
1.735000	0.390991
1.736000	0.350748
1.737000	0.462141
1.738000	0.392279
1.739000	1.170098
1.740000	0.640498
1.741000	0.554217
1.742000	0.207804
1.743000	0.329500
1.744000	0.228731
1.745000	0.908678
1.746000	0.474053
1.747000	0.509145
1.748000	0.630840
1.749000	0.381655
1.750000	0.335616
1.751000	0.465682
1.752000	0.508823
1.753000	0.705853
1.754000	1.110538
1.755000	0.627620
1.756000	0.308573
1.757000	0.404513
1.758000	0.261891
1.759000	0.246116
1.760000	0.243862
1.761000	0.318231
1.762000	0.327246
1.763000	0.505281
1.764000	0.596392
1.765000	0.226155
1.766000	0.200722
1.767000	0.492082
1.768000	0.831412
1.769000	0.814992
1.770000	0.491760
1.771000	0.367811
1.772000	0.256740
1.773000	0.343987
1.774000	0.363626
1.775000	0.392601
1.776000	0.398718
1.777000	0.781510
1.778000	0.241287
1.779000	0.418356
1.780000	0.816602
1.781000	0.616352
1.782000	0.626655
1.783000	0.571602
1.784000	0.946346
1.785000	0.740301
1.786000	0.229697
1.787000	0.603475
1.788000	0.646615
1.789000	0.536510
1.790000	0.354289
1.791000	0.231628
1.792000	0.540695
1.793000	0.956004
1.794000	0.437673
1.795000	0.706819
1.796000	1.012988
1.797000	0.270906
1.798000	0.550676
1.799000	0.280242
1.800000	0.477594
1.801000	0.216819
1.802000	0.378435
1.803000	0.259637
1.804000	0.289256
1.805000	0.556149
1.806000	1.047759
1.807000	0.513652
1.808000	0.230984
1.809000	0.932824
1.810000	0.264467
1.811000	0.197824
1.812000	0.843967
1.813000	1.103455
1.814000	0.387128
1.815000	0.856845
1.816000	0.230662
1.817000	0.589953
1.818000	2.152029
1.819000	2.543836
1.820000	1.800466
1.821000	1.452121
1.822000	0.280564
1.823000	0.652088
1.824000	0.686536
1.825000	0.514296
1.826000	0.594460
1.827000	0.783120
1.828000	0.573856
1.829000	0.418356
1.830000	0.838816
1.831000	0.674946
1.832000	0.760584
1.833000	0.718087
1.834000	0.400649
1.835000	0.320485
1.836000	0.773461
1.837000	0.363948
1.838000	0.210702
1.839000	0.630840
1.840000	0.222292
1.841000	0.206517
1.842000	0.680741
1.843000	0.226155
1.844000	0.239677
1.845000	0.374894
1.846000	0.261569
1.847000	0.553251
1.848000	0.540051
1.849000	0.758974
1.850000	0.734184
1.851000	0.259316
1.852000	0.206839
1.853000	0.208448
1.854000	0.404513
1.855000	0.205551
1.856000	0.567095
1.857000	0.996247
1.858000	0.746096
1.859000	0.373284
1.860000	0.438317
1.861000	0.901596
1.862000	0.861352
1.863000	0.227765
1.864000	0.521379
1.865000	0.857167
1.866000	0.560656
1.867000	0.276701
1.868000	0.375216
1.869000	0.484033
1.870000	0.701990
1.871000	0.727423
1.872000	0.918981
1.873000	0.395820
1.874000	0.713580
1.875000	0.617318
1.876000	0.337226
1.877000	0.583192
1.878000	0.603797
1.879000	0.282818
1.880000	0.249013
1.881000	0.416425
1.882000	0.924132
1.883000	0.492404
1.884000	0.225833
1.885000	0.252233
1.886000	0.421898
1.887000	0.381011
1.888000	0.329821
1.889000	0.273803
1.890000	0.425761
1.891000	0.213921
1.892000	0.286037
1.893000	0.872621
1.894000	0.261891
1.895000	0.403547
1.896000	0.412239
1.897000	0.383908
1.898000	0.345919
1.899000	0.260925
1.900000	0.307285
1.901000	0.254808
1.902000	0.211024
1.903000	0.270584
1.904000	0.352358
1.905000	0.778291
1.906000	0.295373
1.907000	0.303100
1.908000	0.264467
1.909000	0.269940
1.910000	0.275413
1.911000	0.591885
1.912000	0.540373
1.913000	0.200400
1.914000	0.350104
1.915000	0.404191
1.916000	0.219716
1.917000	0.251589
1.918000	0.691044
1.919000	0.532647
1.920000	0.444112
1.921000	0.309217
1.922000	0.444434
1.923000	0.437673
1.924000	0.328534
1.925000	0.391313
1.926000	0.606050
1.927000	0.595748
1.928000	0.252555
1.929000	0.785695
1.930000	0.852982
1.931000	0.222614
1.932000	0.547778
1.933000	0.688468
1.934000	0.483067
1.935000	0.308895
1.936000	0.390991
1.937000	0.404191
1.938000	0.534578
1.939000	0.614421
1.940000	0.682029
1.941000	0.834309
1.942000	0.813705
1.943000	0.767023
1.944000	0.193317
1.945000	0.196214
1.946000	0.788593
1.947000	1.036812
1.948000	0.415137
1.949000	0.790525
1.950000	0.491438
1.951000	0.275735
1.952000	0.230984
1.953000	0.436707
1.954000	0.486287
1.955000	1.108284
1.956000	1.131142
1.957000	0.538442
1.958000	0.580617
1.959000	0.728067
1.960000	0.924776
1.961000	1.453409
1.962000	0.799539
1.963000	0.200722
1.964000	0.306963
1.965000	0.441214
1.966000	0.363304
1.967000	0.194927
1.968000	0.442502
1.969000	0.579973
1.970000	0.558724
1.971000	0.662712
1.972000	0.530393
1.973000	0.279598
1.974000	0.730321
1.975000	0.776681
1.976000	0.524598
1.977000	0.219394
1.978000	0.322417
1.979000	0.799539
1.980000	0.503672
1.981000	0.347528
1.982000	0.275413
1.983000	0.387128
1.984000	1.166556
1.985000	0.545203
1.986000	0.517193
1.987000	0.781832
1.988000	0.880025
1.989000	0.526530
1.990000	0.324992
1.991000	0.487253
1.992000	0.546168
1.993000	0.301168
1.994000	0.236136
1.995000	0.333685
1.996000	0.369099
1.997000	0.356865
1.998000	0.331431
1.999000	0.391313
2.000000	0.512042
2.001000	0.578685
2.002000	0.581904
2.003000	1.011701
2.004000	0.971780
2.005000	0.376825
2.006000	0.461819
2.007000	0.873586
2.008000	0.280886
2.009000	0.375216
2.010000	0.348172
2.011000	0.287325
2.012000	0.461175
2.013000	0.512042
2.014000	0.422864
2.015000	0.316300
2.016000	0.412883
2.017000	0.510433
2.018000	0.460853
2.019000	0.706497
2.020000	0.728067
2.021000	0.324670
2.022000	1.505564
2.023000	0.230019
2.024000	0.683317
2.025000	0.818212
2.026000	0.217463
2.027000	0.392601
2.028000	0.217463
2.029000	0.384552
2.030000	0.524920
2.031000	0.432200
2.032000	0.479848
2.033000	0.307607
2.034000	0.220682
2.035000	0.615387
2.036000	0.818534
2.037000	0.488218
2.038000	0.315656
2.039000	0.194605
2.040000	0.356543
2.041000	0.585124
2.042000	0.880669
2.043000	0.622469
2.044000	0.974355
2.045000	1.292759
2.046000	0.789881
2.047000	0.375860
2.048000	0.810163
2.049000	0.656596
2.050000	0.807588
2.051000	0.846221
2.052000	0.439605
2.053000	0.450551
2.054000	0.302778
2.055000	0.692653
2.056000	0.329500
2.057000	0.833987
2.058000	0.703921
2.059000	0.490794
2.060000	0.462463
2.061000	0.875196
2.062000	0.285393
2.063000	0.568061
2.064000	0.760584
2.065000	0.229697
2.066000	0.492082
2.067000	0.897732
2.068000	0.395176
2.069000	1.401254
2.070000	1.758935
2.071000	1.700985
2.072000	1.089933
2.073000	0.475662
2.074000	0.261891
2.075000	0.824651
2.076000	0.609592
2.077000	0.407410
2.078000	1.000111
2.079000	1.900268
2.080000	0.922844
2.081000	0.970492
2.082000	1.900268
2.083000	1.922483
2.084000	2.055446
2.085000	2.376747
2.086000	1.089933
2.087000	1.384835
2.088000	1.887069
2.089000	1.833626
2.090000	1.162693
2.091000	0.741911
2.092000	0.720984
2.093000	0.452482
2.094000	0.638889
2.095000	0.616030
2.096000	0.556471
2.097000	0.538764
2.098000	1.379684
2.099000	2.013271
2.100000	1.835880
2.101000	0.347850
2.102000	0.243862
2.103000	0.550676
2.104000	0.915761
2.105000	0.718731
2.106000	0.974355
2.107000	1.045183
2.108000	1.146274
2.109000	1.045505
2.110000	0.358797
2.111000	0.776681
2.112000	0.273159
2.113000	1.107962
2.114000	1.357148
2.115000	1.370991
2.116000	0.505281
2.117000	0.783120
2.118000	0.300203
2.119000	0.936688
2.120000	0.868435
2.121000	0.707463
2.122000	1.077055
2.123000	2.223179
2.124000	0.454736
2.125000	0.468580
2.126000	0.695229
2.127000	0.228087
2.128000	0.955038
2.129000	2.368054
2.130000	2.215452
2.131000	2.091504
2.132000	0.772174
2.133000	1.380006
2.134000	2.182936
2.135000	1.634664
2.136000	1.051300
2.137000	1.359723
2.138000	2.038383
2.139000	1.429907
2.140000	1.783724
2.141000	3.654868
2.142000	3.463311
2.143000	2.995847
2.144000	2.520656
2.145000	2.330065
2.146000	2.153317
2.147000	0.507213
2.148000	2.370630
2.149000	2.616596
2.150000	1.400932
2.151000	0.857489
2.152000	1.719979
2.153000	1.180722
2.154000	0.775715
2.155000	0.815314
2.156000	0.921878
2.157000	0.628908
2.158000	1.729638
2.159000	2.256018
2.160000	2.130459
2.161000	0.873264
2.162000	0.278632
2.163000	0.348494
2.164000	0.610235
2.165000	1.570275
2.166000	1.504276
2.167000	1.053232
2.168000	1.620498
2.169000	1.183619
2.170000	0.554539
2.171000	0.792134
2.172000	0.573856
2.173000	1.786944
2.174000	2.032910
2.175000	1.503954
2.176000	0.309861
2.177000	0.903527
2.178000	0.478560
2.179000	0.316300
2.180000	0.394532
2.181000	0.271228
2.182000	0.604440
2.183000	1.132430
2.184000	1.444395
2.185000	2.356142
2.186000	2.018422
2.187000	2.095367
2.188000	2.178429
2.189000	0.409020
2.190000	1.404795
2.191000	1.123094
2.192000	1.781149
2.193000	2.087962
2.194000	1.102489
2.195000	0.831090
2.196000	0.326602
2.197000	0.393889
2.198000	0.635025
2.199000	0.981116
2.200000	0.784408
2.201000	0.857489
2.202000	0.968560
2.203000	0.715511
2.204000	0.256740
2.205000	0.465038
2.206000	0.242574
2.207000	0.349138
2.208000	0.952141
2.209000	1.875157
2.210000	1.826543
2.211000	2.027115
2.212000	1.500735
2.213000	0.911254
2.214000	0.469546
2.215000	0.290866
2.216000	1.032627
2.217000	1.249618
2.218000	1.984296
2.219000	0.500452
2.220000	1.688751
2.221000	0.680741
2.222000	0.435741
2.223000	1.178146
2.224000	1.916044
2.225000	1.121162
2.226000	1.404473
2.227000	1.554500
2.228000	0.729999
2.229000	0.982082
2.230000	0.319519
2.231000	0.221648
2.232000	0.294729
2.233000	0.307285
2.234000	0.673337
2.235000	0.303744
2.236000	0.304710
2.237000	0.682995
2.238000	1.408337
2.239000	0.468258
2.240000	0.774427
2.241000	0.238389
2.242000	0.230984
2.243000	0.806622
2.244000	0.886786
2.245000	1.162049
2.246000	1.275374
2.247000	2.065426
2.248000	1.138225
2.249000	0.870045
2.250000	0.673659
2.251000	1.019749
2.252000	0.566129
2.253000	0.719697
2.254000	1.323343
2.255000	1.970452
2.256000	3.012588
2.257000	1.644322
2.258000	0.935400
2.259000	1.572851
2.260000	1.367128
2.261000	0.575143
2.262000	0.485965
2.263000	1.179756
2.264000	1.879986
2.265000	1.549027
2.266000	1.035847
2.267000	0.298593
2.268000	1.664283
2.269000	1.039710
2.270000	1.172673
2.271000	1.684565
2.272000	0.912864
2.273000	1.177502
2.274000	1.872581
2.275000	0.871655
2.276000	2.656517
2.277000	2.558002
2.278000	0.523954
2.279000	1.643678
2.280000	1.783081
2.281000	1.184263
2.282000	1.015564
2.283000	1.186839
2.284000	1.199716
2.285000	1.166234
2.286000	2.536110
2.287000	3.321655
2.288000	3.439487
2.289000	2.165551
2.290000	1.180400
2.291000	0.413205
2.292000	0.968560
2.293000	5.371478
2.294000	4.383751
2.295000	3.180965
2.296000	2.728311
2.297000	2.190019
2.298000	1.230945
2.299000	0.339802
2.300000	1.537759
2.301000	1.577036
2.302000	0.760262
2.303000	0.233238
2.304000	0.582870
2.305000	1.582187
2.306000	1.559651
2.307000	1.383547
2.308000	2.180361
2.309000	2.327489
2.310000	2.727023
2.311000	1.219033
2.312000	2.276622
2.313000	3.495827
2.314000	4.602352
2.315000	3.634263
2.316000	1.255091
2.317000	0.943448
2.318000	0.897088
2.319000	1.568665
2.320000	1.994276
2.321000	0.798251
2.322000	0.409664
2.323000	0.502062
2.324000	0.300524
2.325000	0.501096
2.326000	0.596392
2.327000	0.269940
2.328000	1.049690
2.329000	1.322699
2.330000	1.823968
2.331000	1.655268
2.332000	2.515505
2.333000	2.370630
2.334000	1.196497
2.335000	0.482423
2.336000	0.612167
2.337000	1.785334
2.338000	0.833987
2.339000	1.401576
2.340000	1.186195
2.341000	1.818173
2.342000	1.384835
2.343000	1.802719
2.344000	0.413527
2.345000	0.608948
2.346000	1.561261
2.347000	0.861996
2.348000	2.251188
2.349000	2.872220
2.350000	2.871576
2.351000	2.143659
2.352000	1.464033
2.353000	0.767666
2.354000	0.422542
2.355000	1.210985
2.356000	1.908317
2.357000	2.199033
2.358000	2.701267
2.359000	3.292036
2.360000	1.783724
2.361000	0.347850
2.362000	0.795676
2.363000	1.409946
2.364000	0.972745
2.365000	1.493652
2.366000	2.589552
2.367000	0.385840
